Experiment,Period,Player_ID,Demand,Wholesale_p.,Revenue_Share,Player_ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Retailer_Profit,Realized_Mfg_Profit,Realized_Retailer_Profit.1,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected_Sales,Expected_Leftovers,Expected_Retailer_Profit,Expected_Mfg_Profit,Expected_Mfg._Profit_Share,Predicted_Sales,Predicted_Leftovers,Predicted_Retailer_Profit,Predicted_Mfg_Profit,Predicted_Mfg._Profit_Share,Behavioral_Category
4,5,Manufacturer 20 ,135,5,1,Retailer 20 ,110,110,0,25,660,330,660,0.3333333333333333        ,105.0,5.0,92.3,12.700000000000005,465.2999999999999,312.3,        0.4016203703703704 ,90.15,14.849999999999994,466.6500000000002,300.15,0.391431924882629,3
4,6,Manufacturer 20 ,94,4,3,Retailer 20 ,80,80,0,14,400,320,400,0.4444444444444444        ,106.0,-26.0,75.65,30.349999999999994,360.85,306.95000000000005,        0.459643605870021  ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,0
4,7,Manufacturer 20 ,143,4,5,Retailer 20 ,0,0,0,143,0,0,0,                          ,93.0,-93.0,0.0,93.0,0.0,0.0,                           ,83.97,9.03,215.79,512.85,0.7038455204216074,0
4,8,Manufacturer 20 ,66,4,1,Retailer 20 ,110,66,44,0,286,176,286,0.3809523809523809        ,114.0,-4.0,92.3,21.700000000000003,575.3,202.3,        0.2601594650205762 ,93.84,20.16,576.2399999999999,207.84,0.2650749923477196,2
4,9,Manufacturer 20 ,123,4,2,Retailer 20 ,115,115,0,8,690,345,690,0.3333333333333333        ,110.0,5.0,94.2,15.799999999999995,482.0000000000001,303.4,        0.3862999745352686 ,92.3,17.700000000000003,482.9999999999999,294.6,0.3788580246913581,3
4,10,Manufacturer 20 ,73,3,3,Retailer 20 ,120,73,47,0,297,219,297,0.4244186046511627        ,117.0,3.0,95.85,21.15000000000001,502.6499999999999,287.54999999999995,        0.3638952164009112 ,94.89,22.11,503.0100000000001,284.67,0.3614031078610603,3
4,11,Manufacturer 20 ,142,3,4,Retailer 20 ,90,90,0,52,450,360,450,0.4444444444444444        ,112.0,-22.0,82.2,29.8,387.6000000000001,328.8,        0.4589614740368509 ,93.09,18.91,408.7199999999999,372.36,0.4767245352588724,1
4,12,Manufacturer 20 ,132,4,3,Retailer 20 ,80,80,0,52,400,320,400,0.4444444444444444        ,106.0,-26.0,75.65,30.349999999999994,360.85,306.95000000000005,        0.459643605870021  ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,0
4,13,Manufacturer 20 ,62,3,3,Retailer 20 ,100,62,38,0,258,186,258,0.4189189189189189        ,117.0,-17.0,87.75,29.25,489.75,263.25,        0.349601593625498  ,94.89,22.11,503.0100000000001,284.67,0.3614031078610603,1
4,14,Manufacturer 20 ,136,5,2,Retailer 20 ,70,70,0,66,350,280,350,0.4444444444444444        ,100.0,-30.0,68.1,31.90000000000001,330.99999999999994,276.2,        0.454874835309618  ,87.75,12.25,377.5,375.5,0.49867197875166,0
4,15,Manufacturer 20 ,146,4,3,Retailer 20 ,90,90,0,56,450,360,450,0.4444444444444444        ,106.0,-16.0,82.2,23.8,379.80000000000007,336.6,        0.4698492462311557 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,1
4,16,Manufacturer 20 ,95,4,3,Retailer 20 ,100,95,5,0,455,385,455,0.4583333333333333        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
4,17,Manufacturer 20 ,139,6,1,Retailer 20 ,80,80,0,59,400,320,400,0.4444444444444444        ,95.0,-15.0,75.65,19.349999999999994,352.1500000000001,315.65,        0.472671458520515  ,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013,1
4,18,Manufacturer 20 ,102,4,2,Retailer 20 ,120,102,18,0,540,324,540,0.375                     ,110.0,10.0,95.85,14.150000000000006,478.49999999999983,311.7,        0.394457099468489  ,92.3,17.700000000000003,482.9999999999999,294.6,0.3788580246913581,3
4,19,Manufacturer 20 ,83,4,1,Retailer 20 ,130,83,47,0,393,213,393,0.3514851485148514        ,114.0,16.0,98.4,15.599999999999994,562.4000000000002,228.4,        0.2888214466363176 ,93.84,20.16,576.2399999999999,207.84,0.2650749923477196,4
4,20,Manufacturer 20 ,142,4,3,Retailer 20 ,95,95,0,47,475,380,475,0.4444444444444444        ,106.0,-11.0,85.1,20.90000000000001,385.9,350.29999999999995,        0.4758217875577288 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,1
4,21,Manufacturer 20 ,80,5,2,Retailer 20 ,100,80,20,0,300,360,300,0.5454545454545454        ,100.0,0.0,87.75,12.25,377.5,375.5,        0.49867197875166   ,87.75,12.25,377.5,375.5,0.49867197875166,2
4,22,Manufacturer 20 ,101,4,2,Retailer 20 ,120,101,19,0,530,322,530,0.3779342723004695        ,110.0,10.0,95.85,14.150000000000006,478.49999999999983,311.7,        0.394457099468489  ,92.3,17.700000000000003,482.9999999999999,294.6,0.3788580246913581,3
4,23,Manufacturer 20 ,113,3,4,Retailer 20 ,100,100,0,13,500,400,500,0.4444444444444444        ,112.0,-12.0,87.75,24.25,402.0,351.0,        0.4661354581673306 ,93.09,18.91,408.7199999999999,372.36,0.4767245352588724,1
4,24,Manufacturer 20 ,104,4,3,Retailer 20 ,100,100,0,4,500,400,500,0.4444444444444444        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
4,25,Manufacturer 20 ,51,3,3,Retailer 20 ,125,51,74,0,84,153,84,0.6455696202531646        ,117.0,8.0,97.25,19.75,500.25,291.75,        0.3683712121212121 ,94.89,22.11,503.0100000000001,284.67,0.3614031078610603,3
4,26,Manufacturer 20 ,76,6,1,Retailer 20 ,100,76,24,0,236,376,236,0.6143790849673203        ,95.0,5.0,87.75,7.25,365.25,387.75,        0.5149402390438247 ,85.1,9.900000000000006,366.0999999999999,370.1,0.5027166530834013,3
4,27,Manufacturer 20 ,73,3,4,Retailer 20 ,105,73,32,0,269,292,269,0.5204991087344029        ,112.0,-7.0,90.15,21.849999999999994,406.20000000000016,360.6,        0.4702660406885758 ,93.09,18.91,408.7199999999999,372.36,0.4767245352588724,2
4,28,Manufacturer 20 ,83,5,2,Retailer 20 ,100,83,17,0,330,366,330,0.5258620689655172        ,100.0,0.0,87.75,12.25,377.5,375.5,        0.49867197875166   ,87.75,12.25,377.5,375.5,0.49867197875166,2
4,29,Manufacturer 20 ,147,5,1,Retailer 20 ,115,115,0,32,690,345,690,0.3333333333333333        ,105.0,10.0,94.2,10.799999999999995,461.2000000000001,324.2,        0.4127832951362362 ,90.15,14.849999999999994,466.6500000000002,300.15,0.391431924882629,3
4,30,Manufacturer 20 ,115,3,2,Retailer 20 ,130,115,15,0,760,230,760,0.2323232323232323        ,120.0,10.0,98.4,21.599999999999994,594.0000000000002,196.8,        0.2488619119878603 ,95.85,24.15000000000001,598.4999999999998,191.7,0.2425968109339408,3
4,31,Manufacturer 20 ,139,5,1,Retailer 20 ,112,112,0,27,672,336,672,0.3333333333333333        ,105.0,7.0,93.09,11.909999999999997,463.9899999999999,317.09000000000003,        0.4059635376657962 ,90.15,14.849999999999994,466.6500000000002,300.15,0.391431924882629,3
4,32,Manufacturer 20 ,59,4,1,Retailer 20 ,130,59,71,0,129,189,129,0.5943396226415094        ,114.0,16.0,98.4,15.599999999999994,562.4000000000002,228.4,        0.2888214466363176 ,93.84,20.16,576.2399999999999,207.84,0.2650749923477196,4
4,33,Manufacturer 20 ,122,3,4,Retailer 20 ,100,100,0,22,500,400,500,0.4444444444444444        ,112.0,-12.0,87.75,24.25,402.0,351.0,        0.4661354581673306 ,93.09,18.91,408.7199999999999,372.36,0.4767245352588724,1
4,34,Manufacturer 20 ,92,4,3,Retailer 20 ,100,92,8,0,428,376,428,0.4676616915422885        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
4,35,Manufacturer 20 ,93,4,3,Retailer 20 ,100,93,7,0,437,379,437,0.4644607843137255        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
4,36,Manufacturer 20 ,136,4,3,Retailer 20 ,100,100,0,36,500,400,500,0.4444444444444444        ,106.0,-6.0,87.75,18.25,389.75,363.25,        0.4824037184594953 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,2
4,37,Manufacturer 20 ,116,3,4,Retailer 20 ,100,100,0,16,500,400,500,0.4444444444444444        ,112.0,-12.0,87.75,24.25,402.0,351.0,        0.4661354581673306 ,93.09,18.91,408.7199999999999,372.36,0.4767245352588724,1
4,38,Manufacturer 20 ,105,3,4,Retailer 20 ,100,100,0,5,500,400,500,0.4444444444444444        ,112.0,-12.0,87.75,24.25,402.0,351.0,        0.4661354581673306 ,93.09,18.91,408.7199999999999,372.36,0.4767245352588724,1
4,39,Manufacturer 20 ,80,4,4,Retailer 20 ,51,51,0,29,204,255,204,0.5555555555555556        ,100.0,-49.0,51.0,49.0,204.0,255.0,        0.5555555555555556 ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,40,Manufacturer 20 ,75,3,4,Retailer 20 ,100,75,25,0,300,300,300,0.5                       ,112.0,-12.0,87.75,24.25,402.0,351.0,        0.4661354581673306 ,93.09,18.91,408.7199999999999,372.36,0.4767245352588724,1
4,1,Manufacturer 21 ,122,5,3,Retailer 21 ,96,96,0,26,384,480,384,0.5555555555555556        ,94.0,2.0,85.65,8.349999999999994,290.85000000000014,448.9500000000001,        0.6068532035685319 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
4,2,Manufacturer 21 ,144,6,2,Retailer 21 ,104,104,0,40,416,520,416,0.5555555555555556        ,90.0,14.0,89.69,0.3100000000000023,272.9,491.38,        0.642931909771288  ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,4
4,3,Manufacturer 21 ,57,6,2,Retailer 21 ,118,57,61,0,-138,468,-138,1.4181818181818182        ,90.0,28.0,95.22,-5.219999999999999,244.19999999999987,544.44,        0.6903530127814974 ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,4
4,4,Manufacturer 21 ,149,5,2,Retailer 21 ,113,113,0,36,565,452,565,0.4444444444444444        ,100.0,13.0,93.47,6.530000000000001,369.6999999999999,412.94,        0.5276244505775325 ,87.75,12.25,377.5,375.5,0.49867197875166,4
4,5,Manufacturer 21 ,135,5,3,Retailer 21 ,106,106,0,29,424,530,424,0.5555555555555556        ,94.0,12.0,90.6,3.4000000000000057,285.39999999999986,483.8,        0.6289651586063444 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,4
4,6,Manufacturer 21 ,94,5,3,Retailer 21 ,108,94,14,0,306,498,306,0.6194029850746269        ,94.0,14.0,91.47,2.530000000000001,283.2299999999999,490.41,        0.6338994881340159 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,4
4,7,Manufacturer 21 ,143,5,2,Retailer 21 ,120,120,0,23,600,480,600,0.4444444444444444        ,100.0,20.0,95.85,4.150000000000006,358.49999999999983,431.7,        0.5463173880030373 ,87.75,12.25,377.5,375.5,0.49867197875166,4
4,8,Manufacturer 21 ,66,5,3,Retailer 21 ,60,60,0,6,240,300,240,0.5555555555555556        ,94.0,-34.0,59.55,34.45,235.95,298.65,        0.558641975308642  ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,0
4,9,Manufacturer 21 ,123,5,2,Retailer 21 ,122,122,0,1,610,488,610,0.4444444444444444        ,100.0,22.0,96.44,3.5600000000000023,354.4,436.88,        0.5521180871499343 ,87.75,12.25,377.5,375.5,0.49867197875166,4
4,10,Manufacturer 21 ,73,5,2,Retailer 21 ,124,73,51,0,110,394,110,0.7817460317460317        ,100.0,24.0,96.99,3.010000000000005,349.89999999999986,441.98,        0.5581401222407436 ,87.75,12.25,377.5,375.5,0.49867197875166,4
4,11,Manufacturer 21 ,142,5,3,Retailer 21 ,97,97,0,45,388,485,388,0.5555555555555556        ,94.0,3.0,86.19,7.810000000000002,290.71,452.57,        0.6088822516413734 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
4,12,Manufacturer 21 ,132,5,3,Retailer 21 ,87,87,0,45,348,435,348,0.5555555555555556        ,94.0,-7.0,80.34,13.659999999999997,288.06000000000006,415.02,        0.5902884451271547 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
4,13,Manufacturer 21 ,62,4,3,Retailer 21 ,134,62,72,0,22,320,22,0.935672514619883         ,106.0,28.0,99.14,6.859999999999999,356.26000000000005,431.42,        0.5477097298395287 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,4
4,14,Manufacturer 21 ,136,4,4,Retailer 21 ,65,65,0,71,260,325,260,0.5555555555555556        ,100.0,-35.0,63.95,36.05,251.60000000000008,320.8,        0.5604472396925226 ,87.75,12.25,302.0,451.0,0.598937583001328,0
4,15,Manufacturer 21 ,146,4,4,Retailer 21 ,88,88,0,58,352,440,352,0.5555555555555556        ,100.0,-12.0,80.97,19.03,295.76,411.88,        0.5820473687185574 ,87.75,12.25,302.0,451.0,0.598937583001328,1
4,16,Manufacturer 21 ,95,5,3,Retailer 21 ,98,95,3,0,365,481,365,0.5685579196217494        ,94.0,4.0,86.72,7.280000000000001,290.4799999999999,456.16,        0.610950391085396  ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
4,17,Manufacturer 21 ,139,5,3,Retailer 21 ,92,92,0,47,368,460,368,0.5555555555555556        ,94.0,-2.0,83.39,10.61,290.51000000000005,434.17,        0.5991196114146934 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
4,18,Manufacturer 21 ,102,5,3,Retailer 21 ,103,102,1,0,403,512,403,0.5595628415300546        ,94.0,9.0,89.22,4.780000000000001,287.9799999999999,473.66,        0.621894858463316  ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
4,19,Manufacturer 21 ,83,5,3,Retailer 21 ,108,83,25,0,207,465,207,0.6919642857142857        ,94.0,14.0,91.47,2.530000000000001,283.2299999999999,490.41,        0.6338994881340159 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,4
4,20,Manufacturer 21 ,142,5,2,Retailer 21 ,114,114,0,28,570,456,570,0.4444444444444444        ,100.0,14.0,93.84,6.159999999999997,368.3999999999999,415.68,        0.5301499846954393 ,87.75,12.25,377.5,375.5,0.49867197875166,4
4,21,Manufacturer 21 ,80,5,3,Retailer 21 ,91,80,11,0,265,422,265,0.6142649199417758        ,94.0,-3.0,82.8,11.200000000000005,290.19999999999993,430.4,        0.5972800444074383 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
4,22,Manufacturer 21 ,101,5,3,Retailer 21 ,98,98,0,3,392,490,392,0.5555555555555556        ,94.0,4.0,86.72,7.280000000000001,290.4799999999999,456.16,        0.610950391085396  ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
4,23,Manufacturer 21 ,113,5,3,Retailer 21 ,110,110,0,3,440,550,440,0.5555555555555556        ,94.0,16.0,92.3,1.7000000000000028,280.69999999999993,496.9,        0.6390174897119342 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,4
4,24,Manufacturer 21 ,104,5,3,Retailer 21 ,78,78,0,26,312,390,312,0.5555555555555556        ,94.0,-16.0,74.22,19.78,277.98,378.66,        0.5766630116959064 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,1
4,25,Manufacturer 21 ,51,6,2,Retailer 21 ,100,51,49,0,-90,402,-90,1.2884615384615383        ,90.0,10.0,87.75,2.25,277.5,475.5,        0.6314741035856574 ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,4
4,26,Manufacturer 21 ,76,6,2,Retailer 21 ,74,74,0,2,296,370,296,0.5555555555555556        ,90.0,-16.0,71.24,18.760000000000005,268.39999999999986,364.48,        0.5759069649854635 ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,1
4,27,Manufacturer 21 ,73,6,2,Retailer 21 ,84,73,11,0,226,398,226,0.6378205128205128        ,90.0,-6.0,78.39,11.61,279.9000000000001,408.78,        0.5935703084161003 ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,2
4,28,Manufacturer 21 ,83,6,2,Retailer 21 ,78,78,0,5,312,390,312,0.5555555555555556        ,90.0,-12.0,74.22,15.78,274.2,382.44,        0.5824195906432749 ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,1
4,29,Manufacturer 21 ,147,5,3,Retailer 21 ,95,95,0,52,380,475,380,0.5555555555555556        ,94.0,1.0,85.1,8.900000000000006,290.9,445.3,        0.6048628090192882 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
4,30,Manufacturer 21 ,115,5,3,Retailer 21 ,104,104,0,11,416,520,416,0.5555555555555556        ,94.0,10.0,89.69,4.310000000000002,287.21,477.07,        0.6242084052964882 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,4
4,31,Manufacturer 21 ,139,5,3,Retailer 21 ,85,85,0,54,340,425,340,0.5555555555555556        ,94.0,-9.0,79.05,14.950000000000005,286.44999999999993,407.15,        0.5870098039215687 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
4,32,Manufacturer 21 ,59,4,4,Retailer 21 ,111,59,52,0,28,347,28,0.9253333333333332        ,100.0,11.0,92.7,7.299999999999997,297.6000000000001,481.8,        0.6181678214010777 ,87.75,12.25,302.0,451.0,0.598937583001328,4
4,33,Manufacturer 21 ,122,5,2,Retailer 21 ,118,118,0,4,590,472,590,0.4444444444444444        ,100.0,18.0,95.22,4.780000000000001,362.1999999999999,426.44,        0.5407283424629743 ,87.75,12.25,377.5,375.5,0.49867197875166,4
4,34,Manufacturer 21 ,92,4,4,Retailer 21 ,98,92,6,0,344,466,344,0.5753086419753086        ,100.0,-2.0,86.72,13.28,301.7599999999999,444.88,        0.5958427086681668 ,87.75,12.25,302.0,451.0,0.598937583001328,2
4,35,Manufacturer 21 ,93,4,4,Retailer 21 ,84,84,0,9,336,420,336,0.5555555555555556        ,100.0,-16.0,78.39,21.61,291.12000000000006,397.56,        0.5772782714758669 ,87.75,12.25,302.0,451.0,0.598937583001328,1
4,36,Manufacturer 21 ,136,5,3,Retailer 21 ,96,96,0,40,384,480,384,0.5555555555555556        ,94.0,2.0,85.65,8.349999999999994,290.85000000000014,448.9500000000001,        0.6068532035685319 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,3
4,37,Manufacturer 21 ,116,6,2,Retailer 21 ,66,66,0,50,264,330,264,0.5555555555555556        ,90.0,-24.0,64.8,25.200000000000003,251.99999999999991,327.6,        0.565217391304348  ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,0
4,38,Manufacturer 21 ,105,6,2,Retailer 21 ,52,52,0,53,208,260,208,0.5555555555555556        ,90.0,-38.0,51.99,38.01,207.9,259.98,        0.5556552962298026 ,82.2,7.799999999999997,282.0000000000001,434.4,0.6063651591289781,0
4,39,Manufacturer 21 ,80,4,4,Retailer 21 ,110,80,30,0,200,430,200,0.6825396825396826        ,100.0,10.0,92.3,7.700000000000003,298.3999999999999,479.2,        0.6162551440329219 ,87.75,12.25,302.0,451.0,0.598937583001328,3
4,40,Manufacturer 21 ,75,4,4,Retailer 21 ,98,75,23,0,208,398,208,0.6567656765676567        ,100.0,-2.0,86.72,13.28,301.7599999999999,444.88,        0.5958427086681668 ,87.75,12.25,302.0,451.0,0.598937583001328,2
4,1,Manufacturer 22 ,122,4,3,Retailer 22 ,95,95,0,27,475,380,475,0.4444444444444444        ,106.0,-11.0,85.1,20.90000000000001,385.9,350.29999999999995,        0.4758217875577288 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,1
4,2,Manufacturer 22 ,144,5,1,Retailer 22 ,100,100,0,44,600,300,600,0.3333333333333333        ,105.0,-5.0,87.75,17.25,465.25,287.75,        0.3821381142098273 ,90.15,14.849999999999994,466.6500000000002,300.15,0.391431924882629,2
4,3,Manufacturer 22 ,57,2,5,Retailer 22 ,85,57,28,0,229,200,229,0.4662004662004662        ,121.0,-36.0,79.05,41.95,383.3499999999999,310.25,        0.4473039215686275 ,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144,0
4,4,Manufacturer 22 ,149,4,3,Retailer 22 ,70,70,0,79,350,280,350,0.4444444444444444        ,106.0,-36.0,68.1,37.900000000000006,332.9,274.29999999999995,        0.4517457180500658 ,90.6,15.400000000000006,391.3999999999999,377.8,0.4911596463858554,0
4,5,Manufacturer 22 ,135,6,0,Retailer 22 ,90,90,0,45,540,270,540,0.3333333333333333        ,100.0,-10.0,82.2,17.799999999999997,446.4000000000001,270.0,        0.3768844221105527 ,87.75,12.25,453.0,300.0,0.398406374501992,1
4,6,Manufacturer 22 ,94,5,2,Retailer 22 ,95,94,1,0,465,378,465,0.4483985765124555        ,100.0,-5.0,85.1,14.900000000000006,376.0,360.2,        0.4892692203205651 ,87.75,12.25,377.5,375.5,0.49867197875166,2
4,7,Manufacturer 22 ,143,3,4,Retailer 22 ,100,100,0,43,500,400,500,0.4444444444444444        ,112.0,-12.0,87.75,24.25,402.0,351.0,        0.4661354581673306 ,93.09,18.91,408.7199999999999,372.36,0.4767245352588724,1
4,8,Manufacturer 22 ,66,2,5,Retailer 22 ,70,66,4,0,322,260,322,0.4467353951890034        ,121.0,-51.0,68.1,52.900000000000006,336.69999999999993,270.5,        0.4454874835309618 ,96.15,24.849999999999994,431.0500000000002,359.75,0.4549190692969144,0
4,9,Manufacturer 22 ,123,3,5,Retailer 22 ,85,85,0,38,340,425,340,0.5555555555555556        ,107.0,-22.0,79.05,27.950000000000003,298.3499999999999,395.25,        0.5698529411764707 ,91.04,15.959999999999994,316.28,455.2000000000001,0.5900347384248458,0
4,10,Manufacturer 22 ,73,4,4,Retailer 22 ,100,73,27,0,184,392,184,0.6805555555555556        ,100.0,0.0,87.75,12.25,302.0,451.0,        0.598937583001328  ,87.75,12.25,302.0,451.0,0.598937583001328,2
4,11,Manufacturer 22 ,142,5,3,Retailer 22 ,107,107,0,35,428,535,428,0.5555555555555556        ,94.0,13.0,91.04,2.9599999999999937,284.36,487.12,        0.631409757867994  ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,4
4,12,Manufacturer 22 ,132,5,3,Retailer 22 ,85,85,0,47,340,425,340,0.5555555555555556        ,94.0,-9.0,79.05,14.950000000000005,286.44999999999993,407.15,        0.5870098039215687 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
4,13,Manufacturer 22 ,62,5,3,Retailer 22 ,92,62,30,0,98,370,98,0.7905982905982906        ,94.0,-2.0,83.39,10.61,290.51000000000005,434.17,        0.5991196114146934 ,84.54,9.459999999999994,290.86,441.62,0.6029106596767148,2
